# t [s], p1 [Pa], p2 [Pa], mobA [kg], immA [kg], dissA [kg], sealA [kg], mobB [kg], immB [kg], dissB [kg], sealB [kg], mC [m^2], sealTot [kg], boundary [kg]
2.7121e+09, 3.984e+07, 3.395e+07, 2.908e+07, 1.591e+04, 1.227e+06, 4.402e+04, 2.458e+06, 4.691e+04, 1.116e+06, 2.531e-02, nan, 1.190e+05, 9.065e+00
2.7437e+09, 3.984e+07, 3.394e+07, 2.923e+07, 1.106e+04, 1.232e+06, 4.404e+04, 2.475e+06, 4.545e+04, 1.129e+06, 2.549e-02, nan, 1.190e+05, 9.065e+00
2.7752e+09, 3.984e+07, 3.394e+07, 2.937e+07, 1.480e+04, 1.238e+06, 4.405e+04, 2.492e+06, 4.508e+04, 1.142e+06, 2.567e-02, nan, 1.190e+05, 9.065e+00
2.8067e+09, 3.984e+07, 3.393e+07, 2.950e+07, 1.751e+04, 1.243e+06, 4.406e+04, 2.506e+06, 4.694e+04, 1.155e+06, 2.583e-02, nan, 1.190e+05, 9.065e+00
2.8382e+09, 3.984e+07, 3.393e+07, 2.964e+07, 1.706e+04, 1.247e+06, 4.407e+04, 2.517e+06, 5.116e+04, 1.168e+06, 2.599e-02, nan, 1.190e+05, 9.065e+00
2.8697e+09, 3.983e+07, 3.393e+07, 2.977e+07, 1.778e+04, 1.251e+06, 4.408e+04, 2.541e+06, 4.370e+04, 1.180e+06, 2.612e-02, nan, 1.190e+05, 9.065e+00
2.9013e+09, 3.983e+07, 3.392e+07, 2.989e+07, 2.364e+04, 1.256e+06, 4.410e+04, 2.559e+06, 4.115e+04, 1.191e+06, 2.631e-02, nan, 1.191e+05, 9.065e+00
2.9250e+09, 3.983e+07, 3.392e+07, 3.001e+07, 2.870e+04, 1.261e+06, 4.411e+04, 2.573e+06, 4.093e+04, 1.205e+06, 2.648e-02, nan, 1.191e+05, 9.065e+00
2.9554e+09, 3.983e+07, 3.392e+07, 3.011e+07, 3.000e+04, 1.265e+06, 4.412e+04, 2.580e+06, 4.550e+04, 1.214e+06, 2.653e-02, nan, 1.191e+05, 9.065e+00
2.9757e+09, 3.983e+07, 3.391e+07, 3.022e+07, 3.322e+04, 1.272e+06, 4.413e+04, 2.595e+06, 4.468e+04, 1.225e+06, 2.659e-02, nan, 1.191e+05, 9.065e+00
2.9959e+09, 3.982e+07, 3.391e+07, 3.029e+07, 3.974e+04, 1.276e+06, 4.414e+04, 2.605e+06, 4.388e+04, 1.233e+06, 2.658e-02, nan, 1.191e+05, 9.065e+00
3.0275e+09, 3.982e+07, 3.391e+07, 3.036e+07, 4.008e+04, 1.281e+06, 4.415e+04, 2.617e+06, 4.091e+04, 1.241e+06, 2.664e-02, nan, 1.191e+05, 9.065e+00
3.0590e+09, 3.982e+07, 3.390e+07, 3.047e+07, 4.334e+04, 1.290e+06, 4.416e+04, 2.629e+06, 4.375e+04, 1.252e+06, 2.686e-02, nan, 1.191e+05, 9.065e+00
3.0906e+09, 3.982e+07, 3.390e+07, 3.057e+07, 5.535e+04, 1.294e+06, 4.418e+04, 2.641e+06, 4.635e+04, 1.263e+06, 2.706e-02, nan, 1.192e+05, 9.065e+00
3.1221e+09, 3.982e+07, 3.390e+07, 3.067e+07, 6.646e+04, 1.299e+06, 4.419e+04, 2.655e+06, 4.453e+04, 1.275e+06, 2.724e-02, nan, 1.192e+05, 9.065e+00
3.1536e+09, 3.981e+07, 3.389e+07, 3.078e+07, 5.841e+04, 1.304e+06, 4.420e+04, 2.665e+06, 4.880e+04, 1.285e+06, 2.741e-02, nan, 1.192e+05, 9.065e+00
3.1852e+09, 3.981e+07, 3.389e+07, 3.089e+07, 6.126e+04, 1.309e+06, 4.422e+04, 2.685e+06, 4.231e+04, 1.295e+06, 2.756e-02, nan, 1.192e+05, 9.065e+00
3.2167e+09, 3.981e+07, 3.389e+07, 3.099e+07, 5.739e+04, 1.313e+06, 4.423e+04, 2.696e+06, 4.344e+04, 1.307e+06, 2.768e-02, nan, 1.192e+05, 9.065e+00
3.2483e+09, 3.981e+07, 3.388e+07, 3.110e+07, 5.709e+04, 1.318e+06, 4.424e+04, 2.707e+06, 4.393e+04, 1.318e+06, 2.778e-02, nan, 1.192e+05, 9.065e+00
3.2798e+09, 3.981e+07, 3.388e+07, 3.120e+07, 5.729e+04, 1.321e+06, 4.426e+04, 2.722e+06, 4.079e+04, 1.328e+06, 2.785e-02, nan, 1.193e+05, 9.065e+00
3.3113e+09, 3.980e+07, 3.388e+07, 3.130e+07, 5.530e+04, 1.325e+06, 4.427e+04, 2.732e+06, 4.287e+04, 1.338e+06, 2.789e-02, nan, 1.193e+05, 9.065e+00
3.3428e+09, 3.980e+07, 3.387e+07, 3.140e+07, 5.130e+04, 1.327e+06, 4.429e+04, 2.737e+06, 4.707e+04, 1.350e+06, 2.791e-02, nan, 1.193e+05, 9.065e+00
3.3744e+09, 3.980e+07, 3.387e+07, 3.149e+07, 5.449e+04, 1.330e+06, 4.430e+04, 2.743e+06, 4.966e+04, 1.361e+06, 2.799e-02, nan, 1.193e+05, 9.065e+00
3.4060e+09, 3.980e+07, 3.387e+07, 3.158e+07, 5.636e+04, 1.334e+06, 4.432e+04, 2.749e+06, 5.434e+04, 1.370e+06, 2.813e-02, nan, 1.193e+05, 9.065e+00
3.4375e+09, 3.980e+07, 3.386e+07, 3.167e+07, 5.725e+04, 1.336e+06, 4.433e+04, 2.755e+06, 5.891e+04, 1.378e+06, 2.828e-02, nan, 1.193e+05, 9.065e+00
3.4690e+09, 3.979e+07, 3.386e+07, 3.177e+07, 5.408e+04, 1.340e+06, 4.434e+04, 2.772e+06, 4.848e+04, 1.389e+06, 2.843e-02, nan, 1.194e+05, 9.065e+00
3.5005e+09, 3.979e+07, 3.386e+07, 3.185e+07, 5.916e+04, 1.344e+06, 4.436e+04, 2.777e+06, 4.856e+04, 1.401e+06, 2.859e-02, nan, 1.194e+05, 9.065e+00
3.5321e+09, 3.979e+07, 3.386e+07, 3.194e+07, 5.980e+04, 1.347e+06, 4.437e+04, 2.777e+06, 5.472e+04, 1.411e+06, 2.876e-02, nan, 1.194e+05, 9.065e+00
3.5479e+09, 3.979e+07, 3.385e+07, 3.202e+07, 6.430e+04, 1.350e+06, 4.439e+04, 2.785e+06, 5.353e+04, 1.420e+06, 2.895e-02, nan, 1.194e+05, 9.065e+00
3.5656e+09, 3.979e+07, 3.385e+07, 3.207e+07, 6.441e+04, 1.352e+06, 4.439e+04, 2.788e+06, 5.352e+04, 1.425e+06, 2.900e-02, nan, 1.194e+05, 9.065e+00
3.5961e+09, 3.978e+07, 3.385e+07, 3.211e+07, 6.401e+04, 1.355e+06, 4.440e+04, 2.797e+06, 4.673e+04, 1.431e+06, 2.908e-02, nan, 1.194e+05, 9.065e+00
3.6266e+09, 3.978e+07, 3.385e+07, 3.219e+07, 6.873e+04, 1.358e+06, 4.442e+04, 2.795e+06, 5.070e+04, 1.442e+06, 2.942e-02, nan, 1.194e+05, 9.065e+00
3.6582e+09, 3.978e+07, 3.384e+07, 3.227e+07, 7.065e+04, 1.361e+06, 4.443e+04, 2.798e+06, 5.261e+04, 1.451e+06, 2.969e-02, nan, 1.195e+05, 9.065e+00
3.6898e+09, 3.978e+07, 3.384e+07, 3.235e+07, 7.045e+04, 1.366e+06, 4.444e+04, 2.797e+06, 5.861e+04, 1.458e+06, 2.979e-02, nan, 1.195e+05, 9.065e+00
3.7213e+09, 3.978e+07, 3.384e+07, 3.242e+07, 7.471e+04, 1.371e+06, 4.446e+04, 2.809e+06, 5.047e+04, 1.467e+06, 3.014e-02, nan, 1.195e+05, 9.065e+00
3.7528e+09, 3.978e+07, 3.384e+07, 3.249e+07, 7.941e+04, 1.378e+06, 4.447e+04, 2.811e+06, 4.925e+04, 1.479e+06, 3.065e-02, nan, 1.195e+05, 9.065e+00
3.7843e+09, 3.977e+07, 3.383e+07, 3.255e+07, 9.363e+04, 1.384e+06, 4.449e+04, 2.810e+06, 5.258e+04, 1.489e+06, 3.134e-02, nan, 1.195e+05, 9.065e+00
3.8159e+09, 3.977e+07, 3.383e+07, 3.261e+07, 1.007e+05, 1.389e+06, 4.450e+04, 2.809e+06, 5.703e+04, 1.497e+06, 3.216e-02, nan, 1.195e+05, 9.065e+00
3.8474e+09, 3.977e+07, 3.383e+07, 3.267e+07, 1.068e+05, 1.397e+06, 4.452e+04, 2.811e+06, 5.845e+04, 1.504e+06, 3.307e-02, nan, 1.196e+05, 9.065e+00
3.8790e+09, 3.977e+07, 3.383e+07, 3.274e+07, 1.143e+05, 1.401e+06, 4.453e+04, 2.819e+06, 5.259e+04, 1.513e+06, 3.409e-02, nan, 1.196e+05, 9.065e+00
3.9105e+09, 3.977e+07, 3.382e+07, 3.281e+07, 1.181e+05, 1.404e+06, 4.455e+04, 2.816e+06, 5.856e+04, 1.521e+06, 3.517e-02, nan, 1.196e+05, 9.065e+00
3.9420e+09, 3.976e+07, 3.382e+07, 3.288e+07, 1.099e+05, 1.409e+06, 4.456e+04, 2.821e+06, 5.788e+04, 1.527e+06, 3.637e-02, nan, 1.196e+05, 9.065e+00
3.9736e+09, 3.976e+07, 3.382e+07, 3.296e+07, 9.808e+04, 1.414e+06, 4.458e+04, 2.824e+06, 5.928e+04, 1.532e+06, 3.760e-02, nan, 1.196e+05, 9.065e+00
4.0051e+09, 3.976e+07, 3.382e+07, 3.302e+07, 1.053e+05, 1.418e+06, 4.459e+04, 2.827e+06, 5.835e+04, 1.541e+06, 3.901e-02, nan, 1.196e+05, 9.065e+00
4.0367e+09, 3.976e+07, 3.382e+07, 3.309e+07, 1.122e+05, 1.420e+06, 4.461e+04, 2.829e+06, 6.001e+04, 1.546e+06, 4.045e-02, nan, 1.197e+05, 9.065e+00
4.0682e+09, 3.976e+07, 3.381e+07, 3.315e+07, 1.141e+05, 1.423e+06, 4.462e+04, 2.832e+06, 5.960e+04, 1.553e+06, 4.206e-02, nan, 1.197e+05, 9.065e+00
4.0997e+09, 3.976e+07, 3.381e+07, 3.322e+07, 1.124e+05, 1.426e+06, 4.464e+04, 2.837e+06, 5.856e+04, 1.558e+06, 4.371e-02, nan, 1.197e+05, 9.065e+00
4.1312e+09, 3.976e+07, 3.381e+07, 3.330e+07, 1.003e+05, 1.429e+06, 4.465e+04, 2.845e+06, 5.290e+04, 1.565e+06, 4.551e-02, nan, 1.197e+05, 9.065e+00
4.1628e+09, 3.975e+07, 3.381e+07, 3.336e+07, 1.014e+05, 1.433e+06, 4.467e+04, 2.847e+06, 5.447e+04, 1.571e+06, 4.738e-02, nan, 1.197e+05, 9.065e+00
4.1944e+09, 3.975e+07, 3.380e+07, 3.342e+07, 1.004e+05, 1.437e+06, 4.468e+04, 2.847e+06, 5.658e+04, 1.577e+06, 4.938e-02, nan, 1.197e+05, 9.065e+00
4.2259e+09, 3.975e+07, 3.380e+07, 3.349e+07, 1.011e+05, 1.438e+06, 4.470e+04, 2.853e+06, 5.426e+04, 1.583e+06, 5.144e-02, nan, 1.198e+05, 9.065e+00
4.2574e+09, 3.975e+07, 3.380e+07, 3.355e+07, 9.713e+04, 1.440e+06, 4.472e+04, 2.856e+06, 5.335e+04, 1.589e+06, 5.360e-02, nan, 1.198e+05, 9.065e+00
4.2889e+09, 3.975e+07, 3.380e+07, 3.362e+07, 9.574e+04, 1.441e+06, 4.473e+04, 2.857e+06, 5.541e+04, 1.594e+06, 5.584e-02, nan, 1.198e+05, 9.065e+00
4.3205e+09, 3.975e+07, 3.380e+07, 3.368e+07, 9.610e+04, 1.443e+06, 4.475e+04, 2.861e+06, 5.294e+04, 1.600e+06, 5.821e-02, nan, 1.198e+05, 9.065e+00
4.3520e+09, 3.974e+07, 3.379e+07, 3.373e+07, 9.737e+04, 1.446e+06, 4.476e+04, 2.865e+06, 5.215e+04, 1.605e+06, 6.072e-02, nan, 1.198e+05, 9.065e+00
4.3835e+09, 3.974e+07, 3.379e+07, 3.379e+07, 9.477e+04, 1.447e+06, 4.478e+04, 2.861e+06, 5.904e+04, 1.610e+06, 6.343e-02, nan, 1.198e+05, 9.065e+00
4.4150e+09, 3.974e+07, 3.379e+07, 3.385e+07, 9.534e+04, 1.450e+06, 4.479e+04, 2.867e+06, 5.616e+04, 1.615e+06, 6.662e-02, nan, 1.199e+05, 9.065e+00
4.4466e+09, 3.974e+07, 3.379e+07, 3.391e+07, 9.508e+04, 1.452e+06, 4.481e+04, 2.874e+06, 5.198e+04, 1.620e+06, 6.985e-02, nan, 1.199e+05, 9.065e+00
4.4782e+09, 3.974e+07, 3.379e+07, 3.397e+07, 9.157e+04, 1.455e+06, 4.483e+04, 2.880e+06, 4.875e+04, 1.624e+06, 7.345e-02, nan, 1.199e+05, 9.065e+00
4.5097e+09, 3.974e+07, 3.379e+07, 3.402e+07, 9.474e+04, 1.458e+06, 4.484e+04, 2.881e+06, 4.989e+04, 1.629e+06, 7.706e-02, nan, 1.199e+05, 9.065e+00
4.5412e+09, 3.974e+07, 3.378e+07, 3.406e+07, 1.037e+05, 1.461e+06, 4.486e+04, 2.883e+06, 5.011e+04, 1.634e+06, 8.091e-02, nan, 1.199e+05, 9.065e+00
4.5727e+09, 3.973e+07, 3.378e+07, 3.411e+07, 1.093e+05, 1.463e+06, 4.487e+04, 2.883e+06, 5.160e+04, 1.639e+06, 8.476e-02, nan, 1.199e+05, 9.065e+00
4.6043e+09, 3.973e+07, 3.378e+07, 3.416e+07, 1.087e+05, 1.465e+06, 4.489e+04, 2.884e+06, 5.326e+04, 1.643e+06, 8.877e-02, nan, 1.200e+05, 9.065e+00
4.6201e+09, 3.973e+07, 3.378e+07, 3.421e+07, 1.080e+05, 1.467e+06, 4.490e+04, 2.883e+06, 5.679e+04, 1.647e+06, 9.277e-02, nan, 1.200e+05, 9.065e+00
4.6485e+09, 3.973e+07, 3.378e+07, 3.424e+07, 1.076e+05, 1.469e+06, 4.491e+04, 2.884e+06, 5.683e+04, 1.649e+06, 9.376e-02, nan, 1.200e+05, 9.065e+00
4.6800e+09, 3.973e+07, 3.377e+07, 3.428e+07, 1.087e+05, 1.472e+06, 4.493e+04, 2.884e+06, 5.984e+04, 1.652e+06, 9.693e-02, nan, 1.200e+05, 9.065e+00
4.7052e+09, 3.973e+07, 3.377e+07, 3.433e+07, 1.100e+05, 1.474e+06, 4.494e+04, 2.877e+06, 6.867e+04, 1.656e+06, 1.008e-01, nan, 1.200e+05, 9.065e+00
4.7304e+09, 3.973e+07, 3.377e+07, 3.436e+07, 1.138e+05, 1.477e+06, 4.496e+04, 2.880e+06, 6.695e+04, 1.659e+06, 1.033e-01, nan, 1.200e+05, 9.065e+00
4.7620e+09, 3.973e+07, 3.377e+07, 3.439e+07, 1.132e+05, 1.481e+06, 4.497e+04, 2.885e+06, 6.318e+04, 1.662e+06, 1.058e-01, nan, 1.201e+05, 9.065e+00
4.7935e+09, 3.972e+07, 3.377e+07, 3.443e+07, 1.196e+05, 1.485e+06, 4.498e+04, 2.880e+06, 6.810e+04, 1.667e+06, 1.097e-01, nan, 1.201e+05, 9.065e+00
4.8251e+09, 3.972e+07, 3.377e+07, 3.447e+07, 1.256e+05, 1.488e+06, 4.500e+04, 2.878e+06, 7.044e+04, 1.671e+06, 1.137e-01, nan, 1.201e+05, 9.065e+00
4.8566e+09, 3.972e+07, 3.376e+07, 3.450e+07, 1.294e+05, 1.493e+06, 4.502e+04, 2.880e+06, 6.761e+04, 1.676e+06, 1.177e-01, nan, 1.201e+05, 9.065e+00
4.8881e+09, 3.972e+07, 3.376e+07, 3.455e+07, 1.142e+05, 1.498e+06, 4.503e+04, 2.875e+06, 7.194e+04, 1.680e+06, 1.217e-01, nan, 1.201e+05, 9.065e+00
4.9196e+09, 3.972e+07, 3.376e+07, 3.458e+07, 1.216e+05, 1.504e+06, 4.505e+04, 2.877e+06, 6.870e+04, 1.684e+06, 1.258e-01, nan, 1.202e+05, 9.065e+00
4.9512e+09, 3.972e+07, 3.376e+07, 3.461e+07, 1.308e+05, 1.510e+06, 4.507e+04, 2.870e+06, 7.366e+04, 1.689e+06, 1.298e-01, nan, 1.202e+05, 9.065e+00
4.9828e+09, 3.972e+07, 3.376e+07, 3.463e+07, 1.336e+05, 1.516e+06, 4.508e+04, 2.869e+06, 7.444e+04, 1.693e+06, 1.338e-01, nan, 1.202e+05, 9.065e+00
5.0143e+09, 3.971e+07, 3.375e+07, 3.467e+07, 1.302e+05, 1.522e+06, 4.510e+04, 2.867e+06, 7.385e+04, 1.697e+06, 1.378e-01, nan, 1.202e+05, 9.065e+00
5.0458e+09, 3.971e+07, 3.375e+07, 3.469e+07, 1.364e+05, 1.529e+06, 4.511e+04, 2.870e+06, 6.893e+04, 1.701e+06, 1.417e-01, nan, 1.202e+05, 9.065e+00
5.0773e+09, 3.971e+07, 3.375e+07, 3.471e+07, 1.410e+05, 1.537e+06, 4.513e+04, 2.867e+06, 6.996e+04, 1.704e+06, 1.455e-01, nan, 1.203e+05, 9.065e+00
5.1089e+09, 3.971e+07, 3.375e+07, 3.473e+07, 1.499e+05, 1.542e+06, 4.515e+04, 2.865e+06, 6.823e+04, 1.709e+06, 1.494e-01, nan, 1.203e+05, 9.065e+00
5.1404e+09, 3.971e+07, 3.375e+07, 3.475e+07, 1.619e+05, 1.547e+06, 4.516e+04, 2.861e+06, 6.960e+04, 1.713e+06, 1.531e-01, nan, 1.203e+05, 9.065e+00
5.1719e+09, 3.971e+07, 3.375e+07, 3.478e+07, 1.538e+05, 1.552e+06, 4.518e+04, 2.861e+06, 6.648e+04, 1.717e+06, 1.567e-01, nan, 1.203e+05, 9.065e+00
5.2034e+09, 3.970e+07, 3.374e+07, 3.482e+07, 1.385e+05, 1.558e+06, 4.520e+04, 2.857e+06, 6.660e+04, 1.722e+06, 1.603e-01, nan, 1.204e+05, 9.065e+00
5.2350e+09, 3.970e+07, 3.374e+07, 3.485e+07, 1.333e+05, 1.564e+06, 4.522e+04, 2.856e+06, 6.431e+04, 1.725e+06, 1.636e-01, nan, 1.204e+05, 9.065e+00
5.2666e+09, 3.970e+07, 3.374e+07, 3.488e+07, 1.347e+05, 1.571e+06, 4.523e+04, 2.854e+06, 6.353e+04, 1.728e+06, 1.668e-01, nan, 1.204e+05, 9.065e+00
5.2981e+09, 3.970e+07, 3.374e+07, 3.490e+07, 1.342e+05, 1.578e+06, 4.525e+04, 2.849e+06, 6.447e+04, 1.732e+06, 1.698e-01, nan, 1.204e+05, 9.065e+00
5.3296e+09, 3.970e+07, 3.374e+07, 3.492e+07, 1.357e+05, 1.582e+06, 4.527e+04, 2.842e+06, 6.855e+04, 1.735e+06, 1.724e-01, nan, 1.205e+05, 9.065e+00
5.3611e+09, 3.970e+07, 3.374e+07, 3.494e+07, 1.363e+05, 1.589e+06, 4.528e+04, 2.838e+06, 6.939e+04, 1.738e+06, 1.746e-01, nan, 1.205e+05, 9.065e+00
5.3927e+09, 3.970e+07, 3.373e+07, 3.496e+07, 1.407e+05, 1.594e+06, 4.530e+04, 2.836e+06, 6.752e+04, 1.742e+06, 1.786e-01, nan, 1.205e+05, 9.065e+00
5.4242e+09, 3.969e+07, 3.373e+07, 3.499e+07, 1.403e+05, 1.599e+06, 4.532e+04, 2.827e+06, 7.315e+04, 1.744e+06, 1.830e-01, nan, 1.205e+05, 9.065e+00
5.4558e+09, 3.969e+07, 3.373e+07, 3.502e+07, 1.346e+05, 1.605e+06, 4.533e+04, 2.831e+06, 6.556e+04, 1.747e+06, 1.872e-01, nan, 1.205e+05, 9.065e+00
5.4873e+09, 3.969e+07, 3.373e+07, 3.504e+07, 1.319e+05, 1.610e+06, 4.535e+04, 2.827e+06, 6.557e+04, 1.751e+06, 1.902e-01, nan, 1.206e+05, 9.065e+00
5.5188e+09, 3.969e+07, 3.373e+07, 3.506e+07, 1.342e+05, 1.614e+06, 4.537e+04, 2.821e+06, 6.828e+04, 1.753e+06, 1.944e-01, nan, 1.206e+05, 9.065e+00
5.5504e+09, 3.969e+07, 3.373e+07, 3.508e+07, 1.342e+05, 1.618e+06, 4.538e+04, 2.821e+06, 6.447e+04, 1.756e+06, 1.987e-01, nan, 1.206e+05, 9.065e+00
5.5819e+09, 3.969e+07, 3.372e+07, 3.512e+07, 1.269e+05, 1.622e+06, 4.540e+04, 2.817e+06, 6.375e+04, 1.760e+06, 2.031e-01, nan, 1.206e+05, 9.065e+00
5.6135e+09, 3.969e+07, 3.372e+07, 3.515e+07, 1.101e+05, 1.627e+06, 4.542e+04, 2.813e+06, 6.359e+04, 1.763e+06, 2.075e-01, nan, 1.207e+05, 9.065e+00
5.6450e+09, 3.969e+07, 3.372e+07, 3.518e+07, 1.055e+05, 1.633e+06, 4.543e+04, 2.810e+06, 6.157e+04, 1.766e+06, 2.121e-01, nan, 1.207e+05, 9.065e+00
5.6765e+09, 3.968e+07, 3.372e+07, 3.520e+07, 1.090e+05, 1.638e+06, 4.545e+04, 2.807e+06, 6.069e+04, 1.770e+06, 2.166e-01, nan, 1.207e+05, 9.065e+00
5.7080e+09, 3.968e+07, 3.372e+07, 3.522e+07, 1.128e+05, 1.643e+06, 4.547e+04, 2.800e+06, 6.302e+04, 1.772e+06, 2.212e-01, nan, 1.208e+05, 9.065e+00
5.7396e+09, 3.968e+07, 3.372e+07, 3.524e+07, 1.124e+05, 1.649e+06, 4.549e+04, 2.796e+06, 6.416e+04, 1.775e+06, 2.258e-01, nan, 1.208e+05, 9.065e+00
5.7712e+09, 3.968e+07, 3.372e+07, 3.526e+07, 1.098e+05, 1.654e+06, 4.550e+04, 2.796e+06, 6.033e+04, 1.777e+06, 2.304e-01, nan, 1.208e+05, 9.065e+00
5.8027e+09, 3.968e+07, 3.371e+07, 3.529e+07, 1.070e+05, 1.660e+06, 4.552e+04, 2.792e+06, 6.001e+04, 1.780e+06, 2.350e-01, nan, 1.208e+05, 9.065e+00
5.8342e+09, 3.968e+07, 3.371e+07, 3.531e+07, 1.064e+05, 1.665e+06, 4.554e+04, 2.786e+06, 6.258e+04, 1.782e+06, 2.385e-01, nan, 1.209e+05, 9.065e+00
5.8657e+09, 3.968e+07, 3.371e+07, 3.533e+07, 1.063e+05, 1.671e+06, 4.555e+04, 2.781e+06, 6.359e+04, 1.784e+06, 2.430e-01, nan, 1.209e+05, 9.065e+00
5.8973e+09, 3.968e+07, 3.371e+07, 3.535e+07, 1.090e+05, 1.677e+06, 4.557e+04, 2.779e+06, 6.076e+04, 1.787e+06, 2.476e-01, nan, 1.209e+05, 9.065e+00
5.9288e+09, 3.967e+07, 3.371e+07, 3.537e+07, 1.167e+05, 1.684e+06, 4.559e+04, 2.773e+06, 6.276e+04, 1.790e+06, 2.522e-01, nan, 1.209e+05, 9.065e+00
5.9603e+09, 3.967e+07, 3.371e+07, 3.538e+07, 1.176e+05, 1.692e+06, 4.560e+04, 2.760e+06, 7.170e+04, 1.792e+06, 2.570e-01, nan, 1.210e+05, 9.065e+00
5.9918e+09, 3.967e+07, 3.370e+07, 3.541e+07, 1.170e+05, 1.698e+06, 4.562e+04, 2.760e+06, 6.728e+04, 1.794e+06, 2.617e-01, nan, 1.210e+05, 9.065e+00
6.0234e+09, 3.967e+07, 3.370e+07, 3.543e+07, 1.161e+05, 1.703e+06, 4.564e+04, 2.755e+06, 6.820e+04, 1.797e+06, 2.666e-01, nan, 1.210e+05, 9.065e+00
6.0550e+09, 3.967e+07, 3.370e+07, 3.545e+07, 1.166e+05, 1.707e+06, 4.566e+04, 2.749e+06, 7.093e+04, 1.799e+06, 2.714e-01, nan, 1.210e+05, 9.065e+00
6.0865e+09, 3.967e+07, 3.370e+07, 3.548e+07, 1.128e+05, 1.712e+06, 4.567e+04, 2.746e+06, 6.981e+04, 1.801e+06, 2.763e-01, nan, 1.211e+05, 9.065e+00
6.1180e+09, 3.967e+07, 3.370e+07, 3.551e+07, 1.055e+05, 1.717e+06, 4.569e+04, 2.746e+06, 6.609e+04, 1.803e+06, 2.812e-01, nan, 1.211e+05, 9.065e+00
6.1495e+09, 3.967e+07, 3.370e+07, 3.553e+07, 1.024e+05, 1.723e+06, 4.571e+04, 2.736e+06, 7.147e+04, 1.805e+06, 2.861e-01, nan, 1.211e+05, 9.065e+00
6.1811e+09, 3.966e+07, 3.370e+07, 3.555e+07, 1.049e+05, 1.728e+06, 4.572e+04, 2.735e+06, 6.951e+04, 1.807e+06, 2.910e-01, nan, 1.212e+05, 9.065e+00
6.2126e+09, 3.966e+07, 3.370e+07, 3.557e+07, 1.054e+05, 1.733e+06, 4.574e+04, 2.733e+06, 6.768e+04, 1.809e+06, 2.947e-01, nan, 1.212e+05, 9.065e+00
6.2442e+09, 3.966e+07, 3.369e+07, 3.560e+07, 1.026e+05, 1.737e+06, 4.576e+04, 2.725e+06, 7.117e+04, 1.811e+06, 2.995e-01, nan, 1.212e+05, 9.065e+00
6.2757e+09, 3.966e+07, 3.369e+07, 3.562e+07, 9.892e+04, 1.743e+06, 4.577e+04, 2.722e+06, 7.000e+04, 1.813e+06, 3.044e-01, nan, 1.212e+05, 9.065e+00
6.3072e+09, 3.966e+07, 3.369e+07, 3.564e+07, 9.752e+04, 1.748e+06, 4.579e+04, 2.717e+06, 7.105e+04, 1.816e+06, 3.093e-01, nan, 1.213e+05, 9.065e+00
6.3388e+09, 3.966e+07, 3.369e+07, 3.566e+07, 9.611e+04, 1.754e+06, 4.581e+04, 2.715e+06, 6.890e+04, 1.817e+06, 3.143e-01, nan, 1.213e+05, 9.065e+00
6.3703e+09, 3.966e+07, 3.369e+07, 3.568e+07, 9.558e+04, 1.760e+06, 4.583e+04, 2.711e+06, 6.829e+04, 1.819e+06, 3.193e-01, nan, 1.213e+05, 9.065e+00
6.4019e+09, 3.966e+07, 3.369e+07, 3.570e+07, 9.088e+04, 1.765e+06, 4.584e+04, 2.700e+06, 7.558e+04, 1.821e+06, 3.244e-01, nan, 1.213e+05, 9.065e+00
6.4334e+09, 3.965e+07, 3.369e+07, 3.572e+07, 9.413e+04, 1.771e+06, 4.586e+04, 2.698e+06, 7.307e+04, 1.824e+06, 3.296e-01, nan, 1.214e+05, 9.065e+00
6.4649e+09, 3.965e+07, 3.369e+07, 3.574e+07, 9.041e+04, 1.776e+06, 4.588e+04, 2.688e+06, 7.965e+04, 1.825e+06, 3.348e-01, nan, 1.214e+05, 9.065e+00
6.4964e+09, 3.965e+07, 3.368e+07, 3.576e+07, 8.912e+04, 1.783e+06, 4.589e+04, 2.687e+06, 7.778e+04, 1.826e+06, 3.400e-01, nan, 1.214e+05, 9.065e+00
6.5280e+09, 3.965e+07, 3.368e+07, 3.577e+07, 8.915e+04, 1.788e+06, 4.591e+04, 2.677e+06, 8.328e+04, 1.827e+06, 3.452e-01, nan, 1.215e+05, 9.065e+00
6.5596e+09, 3.965e+07, 3.368e+07, 3.579e+07, 8.600e+04, 1.794e+06, 4.593e+04, 2.670e+06, 8.627e+04, 1.829e+06, 3.505e-01, nan, 1.215e+05, 9.065e+00
6.5911e+09, 3.965e+07, 3.368e+07, 3.581e+07, 8.414e+04, 1.800e+06, 4.595e+04, 2.667e+06, 8.618e+04, 1.831e+06, 3.558e-01, nan, 1.215e+05, 9.065e+00
6.6226e+09, 3.965e+07, 3.368e+07, 3.582e+07, 8.339e+04, 1.806e+06, 4.596e+04, 2.660e+06, 8.991e+04, 1.832e+06, 3.610e-01, nan, 1.216e+05, 9.065e+00
6.6541e+09, 3.965e+07, 3.368e+07, 3.583e+07, 8.596e+04, 1.812e+06, 4.598e+04, 2.656e+06, 8.951e+04, 1.833e+06, 3.663e-01, nan, 1.216e+05, 9.065e+00
